name,class_name,num_vertices,num_faces,num_triangles,num_quads,bb_dim_x,bb_dim_y,bb_dim_z
Tool\D01003.obj,Tool,3963,7922,7922,0,0.6824381017290146,0.09023211414384887,0.9999999828745317
Tool\D01012.obj,Tool,4463,8922,8922,0,0.6505381413936601,0.09002764073774065,0.9999999839839974
Tool\D01040.obj,Tool,4794,9584,9584,0,0.6921636128428171,0.0902838202788918,0.9999999835739605
Tool\D01044.obj,Tool,5201,10398,10398,0,0.7201599199818145,0.09062897752596147,1.0000000168771654
Tool\D01069.obj,Tool,6198,12392,12392,0,0.7828381943101602,0.09901119215784777,0.9999999815416925
Tool\D01084.obj,Tool,4491,8978,8978,0,0.6560444948997876,0.08990030306888158,0.9999999674567389
Tool\D01086.obj,Tool,3804,7604,7604,0,0.6618689937175952,0.09113744749238586,0.9999999999999999
Tool\D01111.obj,Tool,4284,8564,8564,0,0.9999999983692403,0.08871634242233323,0.8277170545642663
Tool\D01113.obj,Tool,4407,8810,8810,0,0.9999999973186944,0.08901903131572846,0.7936708590103746
Tool\D01127.obj,Tool,6104,12204,12204,0,0.9266985471306209,0.09964715679918001,1.000000018461384
Tool\D01131.obj,Tool,4487,8970,8970,0,0.6492403395677134,0.08984756369595719,1.0000000324699403
Tool\D01140.obj,Tool,3906,7808,7808,0,0.6687465297623623,0.09065332015538183,0.9999999835626271
Tool\D01142.obj,Tool,5110,10216,10216,0,0.9999999636804532,0.09877404026554233,0.9157597187694696
Tool\D01148.obj,Tool,4478,8952,8952,0,0.6504619814745014,0.09005166097983808,0.9999999840690208
Tool\D01152.obj,Tool,3942,7880,7880,0,0.9893241626657375,0.0893129686404414,1.0
Tool\D01154.obj,Tool,5202,10400,10400,0,0.7946591948458591,0.09053226674625284,0.9999999659926917
Tool\D01156.obj,Tool,5508,11012,11012,0,1.0,0.09825511030070708,0.8566981623464315
Tool\D01159.obj,Tool,4478,8952,8952,0,0.681497408870307,0.09173793958676807,0.9999999840941798
Tool\D01165.obj,Tool,4457,8910,8910,0,0.9999999958565057,0.09111005189189206,0.9343149598197539
Tool\D01176.obj,Tool,4298,8592,8592,0,1.0000000130909343,0.08981234746652675,0.7736848474457488
Tool\m1099.obj,Tool,302,600,600,0,0.3786347412813305,1.0000000156854332,0.061849450586337174
Tool\m1100.obj,Tool,232,452,452,0,0.22542947597948473,1.0000000156854332,0.18528314245729877
Tool\m1101.obj,Tool,135,262,262,0,0.2145073707418363,1.0000000156854332,0.030846313813439344
Tool\m1102.obj,Tool,24,52,52,0,0.18533368582422716,1.0000000156854332,0.03333367841286005
Tool\m1103.obj,Tool,199,330,330,0,0.18266105469322275,1.0000000156854332,0.04892735166207554
Tool\m1104.obj,Tool,362,708,708,0,0.2673621077896684,1.0000000156854332,0.05136104070965919
Tool\m1105.obj,Tool,1550,3092,3092,0,1.0000000117640748,0.26945685423621196,0.07639050579561066
Tool\m1106.obj,Tool,1902,4076,4076,0,1.0000000117640748,0.28531895230091187,0.06039788924264769
Tool\m1107.obj,Tool,1116,2199,2199,0,1.0000000117640748,0.293945281680575,0.08007049661022107
Tool\m1108.obj,Tool,2186,3756,3756,0,1.0000000117640748,0.5344515949105162,0.07885892239192815
Tool\m1109.obj,Tool,1490,2891,2891,0,0.5909473758427392,1.0000000156854332,0.13913578283329742
Tool\m1110.obj,Tool,850,1687,1687,0,0.12813368580854173,1.0000000156854332,0.3871947261809641
Tool\m1111.obj,Tool,523,1038,1038,0,0.45292105799971205,1.0000000156854332,0.14305052183867156
Tool\m1112.obj,Tool,316,621,621,0,0.4281305310758231,1.0000000156854332,0.0983547235583597
Tool\m1113.obj,Tool,2042,4076,4076,0,0.11558210622269363,0.10555054144546286,1.0
Tool\m1114.obj,Tool,1344,2292,2292,0,0.09893579042504701,1.0000000156854332,0.09893577473961397
Tool\m1115.obj,Tool,1327,2266,2266,0,0.11415894825720722,1.0000000156854332,0.1141589266897368
Tool\m1116.obj,Tool,1155,2234,2234,0,0.10108315855839578,1.0000000156854332,0.08754102917145465
Tool\m1117.obj,Tool,1720,3424,3424,0,0.25888947702727166,0.09358316777358769,1.0
Tool\m587.obj,Tool,4129,8230,8230,0,0.7568115884998797,1.0000000156854332,0.7568747213874958
Tool\m588.obj,Tool,3353,6594,6594,0,0.7516189562850119,1.0000000156854332,0.7376221071747995
Tool\m589.obj,Tool,2354,4046,4046,0,0.4773294789518743,1.0000000156854332,0.6622157681893772
Tool\m590.obj,Tool,4461,8017,8017,0,0.45099368982871824,1.0000000156854332,0.33043893174672045
Tool\m591.obj,Tool,3185,6381,6381,0,0.5407989534130091,1.0000000156854332,0.5694084176190077
Train\D01008.obj,Train,4469,25020,25020,0,0.748008713198118,0.9999999942008297,0.47837998603374243
Train\D01014.obj,Train,4274,33993,33993,0,0.9999999651298892,0.07813605235173299,0.1255797455505817
Train\D01016.obj,Train,7754,32214,32214,0,0.07111110922900123,0.9999999732743836,0.1054788470682734
Train\D01027.obj,Train,4906,36708,36708,0,0.32016511478228565,0.9999999575353462,0.44063038321148806
Train\D01031.obj,Train,1257,8559,8559,0,1.0000000395300825,0.15642905061616055,0.22822315116042155
Train\D01035.obj,Train,3142,16074,16074,0,1.0000000118669248,0.16155955283141313,0.3135987754077425
Train\D01047.obj,Train,5450,36372,36372,0,0.20248391591146817,1.0000000321577294,0.2693588832029523
Train\D01055.obj,Train,10979,68304,68304,0,0.14720631006196397,0.9999999816740986,0.21651226344193356
Train\D01059.obj,Train,7243,42255,42255,0,1.0,0.22041029201843151,0.26423674821920945
Train\D01061.obj,Train,6494,37149,37149,0,0.9999999679341847,0.19130394842544535,0.3649902886113203
Train\D01064.obj,Train,5037,29523,29523,0,0.3559763959506362,1.000000005583635,0.5711932004725989
Train\D01089.obj,Train,4390,25806,25806,0,0.19027106336588445,0.9999999700438013,0.20127770276158868
Train\D01094.obj,Train,454,3024,3024,0,0.1300010928387732,1.0000000264650457,0.17698242034995174
Train\D01095.obj,Train,6385,32868,32868,0,1.0000000060032896,0.663714679007007,0.0545185943259604
Train\D01134.obj,Train,8721,43209,43209,0,0.13020877579478618,0.9999999703838599,0.2398197208771779
Train\D01137.obj,Train,6422,39822,39822,0,0.05242259336924741,1.0000000189909597,0.061855872229553244
Train\D01147.obj,Train,2424,13485,13485,0,0.14828983319800437,0.9999999671528097,0.14570844320645476
Train\D01149.obj,Train,8616,43260,43260,0,1.0000000004821858,0.07369417428770188,0.09445853923669714
Train\D01163.obj,Train,4522,26739,26739,0,0.2900031688846349,1.0000000319970463,0.38037474502010765
Train\D01180.obj,Train,13612,85308,85308,0,0.17450228375920904,0.9999999862684971,0.31081835603974667
Train\m1578.obj,Train,333,574,574,0,0.1934021068987358,0.36317369327010224,1.0
Train\m1580.obj,Train,1400,2568,2568,0,1.0000000117640748,0.39719580533875676,0.3746157931605866
Train\m1581.obj,Train,11299,22000,22000,0,0.15520000142737442,0.2715810696900653,1.0
Train\m1582.obj,Train,8239,16328,16328,0,0.17888210742262925,0.2612747520054611,1.0
Train\m1583.obj,Train,309,573,573,0,0.3142863188751286,0.5714284347412265,1.0
Train\m1584.obj,Train,174,316,316,0,1.0000000117640748,0.5084747453548375,0.3697915813771246
Train\m1585.obj,Train,5303,10241,10241,0,0.29189789837941243,0.3937463276479913,1.0
Train\m1586.obj,Train,5520,10581,10581,0,0.29306316135667704,0.3706831727615554,1.0
Train\m1587.obj,Train,4658,8999,8999,0,0.3188694769237478,0.4717284343334052,1.0
Train\m1588.obj,Train,4400,7716,7716,0,0.25772842362809717,0.4295042211068834,1.0
Tree\D00096.obj,Tree,54223,36512,36512,0,0.9999999989985919,0.39387944321580126,0.3745893826128247
Tree\D00200.obj,Tree,19368,10908,10908,0,0.9999999912467217,0.49259409153425116,0.4794652662815461
Tree\D00221.obj,Tree,49630,51077,51077,0,0.965570002002505,1.0,0.9965589009841203
Tree\D00223.obj,Tree,58864,54644,54644,0,0.9426248974165041,1.0000000183800217,0.9879163856055022
Tree\D00367.obj,Tree,2903,3692,3692,0,1.0000000044302915,0.8071618582831686,0.6544346336469973
Tree\D00385.obj,Tree,12534,7366,7366,0,0.9999999851592135,0.989853413660552,0.7633083554322537
Tree\D00393.obj,Tree,49528,41792,41792,0,0.9999999676139146,0.9475233474270996,0.8679531415004534
Tree\D00439.obj,Tree,36902,28551,28551,0,0.9620096840236056,0.9999999889425025,0.7260091448157985
Tree\D00456.obj,Tree,1936,1697,1697,0,0.9999999818758301,0.3118371977608042,0.31084688237210684
Tree\D00479.obj,Tree,28407,35761,35761,0,0.9505840614732912,0.9520219061056978,0.9999999999999999
Tree\D00533.obj,Tree,31972,18412,18412,0,1.000000011674728,0.4984231040988855,0.4778226097101389
Tree\D00573.obj,Tree,23696,23680,23680,0,1.0000000103004016,0.817935492504698,0.8252516735386238
Tree\D00612.obj,Tree,11385,4891,4891,0,1.0000000023611404,0.6026114168160468,0.5784707087416808
Tree\D00727.obj,Tree,56409,40642,40642,0,0.9957612513745905,0.9248995713008008,0.9999999659459838
Tree\D00765.obj,Tree,41501,29804,29804,0,0.999999981538485,0.7829665416834743,0.73399969037345
Tree\D00777.obj,Tree,21856,13758,13758,0,1.0000000020577076,0.5447241759835826,0.5482482389479866
Tree\D00810.obj,Tree,29528,25996,25996,0,0.8823263680305318,0.9999999814661025,0.571752297721413
Tree\D00834.obj,Tree,52078,73042,73042,0,1.0000000141909053,0.5147229433779816,0.5150237214680372
Tree\D00911.obj,Tree,58369,46364,46364,0,0.9261121333088159,1.0000000351823983,0.983722951420426
Tree\D00996.obj,Tree,29340,28868,28868,0,0.9032165240396918,1.0000000243293408,0.9797124602815405
Tree\m1050.obj,Tree,5410,4629,4629,0,0.5853705328670996,1.0000000156854332,0.5429157839689228
Tree\m1062.obj,Tree,334,692,692,0,0.6021252702992248,0.9253979159078839,1.0
Tree\m1063.obj,Tree,470,932,932,0,0.7990673784637751,1.0000000156854332,0.75144840857165
Tree\m1064.obj,Tree,2681,1800,1800,0,0.5178168481000706,1.0000000156854332,0.5390431446658077
Tree\m1065.obj,Tree,3007,1610,1610,0,0.5402652692984942,1.0000000156854332,0.5209157720479937
Tree\m1066.obj,Tree,1904,2042,2042,0,0.46572105857223034,1.0000000156854332,0.36388209448214703
Tree\m1067.obj,Tree,1058,1756,1756,0,0.7751221150175159,1.0000000156854332,0.6333378821089128
Tree\m1068.obj,Tree,1366,1892,1892,0,1.0000000117640748,0.8722979096650816,0.922111566720656
Tree\m1069.obj,Tree,18418,17436,17436,0,0.9286221164684185,1.0000000156854332,0.9946189553438859
Tree\m1070.obj,Tree,1194,1134,1134,0,0.30495052951669105,1.0000000156854332,0.423548415128161
Tree\m1071.obj,Tree,1086,1812,1812,0,0.9785947483287956,0.7118073822549442,1.0
Tree\m1072.obj,Tree,1356,1296,1296,0,0.47594421601225473,1.0000000156854332,0.5407441985073115
Tree\m1075.obj,Tree,574,1112,1112,0,0.355361056512733,1.0000000156854332,0.6476326132778446
Tree\m1077.obj,Tree,832,1471,1471,0,0.7089347451870034,1.0000000156854332,0.7266599972205413
Tree\m1078.obj,Tree,724,696,696,0,0.2594463187229799,1.0000000156854332,0.3926936625517502
Tree\m1079.obj,Tree,155,260,260,0,0.28000000333315456,1.0000000156854332,0.26629576891718126
Tree\m1082.obj,Tree,82,140,140,0,0.4556957944373808,1.0000000156854332,0.43339262427019604
Tree\m1086.obj,Tree,6247,6856,6856,0,0.312706319323732,1.0000000156854332,0.32452734300371655
Tree\m1089.obj,Tree,170,264,264,0,0.5824768488890478,1.0000000156854332,0.5623989426763302
Tree\m1090.obj,Tree,5482,10928,10928,0,1.0000000117640748,0.7006000148697905,0.7730336662723349
Tree\m1091.obj,Tree,2457,3814,3814,0,0.5670705332357072,1.0000000156854332,0.6455652418333009
Tree\m1092.obj,Tree,337,638,638,0,1.0000000117640748,0.7604294953902081,0.9563557845210501
Tree\m1093.obj,Tree,1197,1954,1954,0,0.8953336954315549,1.0000000156854332,0.8086662958630298
Tree\m1095.obj,Tree,1303,1445,1445,0,0.9901989591303495,1.0000000156854332,0.975345259909194
Tree\m1096.obj,Tree,835,1376,1376,0,0.5692894808623601,1.0000000156854332,0.5665820908117557
Tree\m1097.obj,Tree,35,31,31,0,0.41423895180838927,1.0000000156854332,0.003599995106144894
Tree\m1098.obj,Tree,3441,3701,3701,0,0.9305915902237089,0.8817263293482923,1.0
Truck\D00002.obj,Truck,482,2520,2520,0,1.000000016547833,0.40449307178699695,0.3290039027863114
Truck\D00003.obj,Truck,6683,37098,37098,0,0.37868394328276067,1.0000000061366618,0.41159873709132694
Truck\D00010.obj,Truck,6939,38910,38910,0,0.33704329020903195,1.000000027304507,0.3632808783173993
Truck\D00029.obj,Truck,5209,38331,38331,0,0.16400333493308342,1.0000000037829138,0.24540849030206172
Truck\D00047.obj,Truck,3644,21885,21885,0,0.9999999417359965,0.17601631306442198,0.28892952516102627
Truck\D00056.obj,Truck,4148,21741,21741,0,0.9999999800865077,0.19715974369492698,0.27533505645711287
Truck\D00112.obj,Truck,7853,47286,47286,0,0.2510160875406368,1.00000002361924,0.3397772146011208
Truck\D00158.obj,Truck,8315,46152,46152,0,0.3723998982521668,1.0000000140812693,0.4324649926767743
Truck\D00241.obj,Truck,1162,6990,6990,0,0.9999999840168754,0.1831206879988702,0.2232885368508461
Truck\D00287.obj,Truck,5290,30009,30009,0,0.45102818410859313,1.000000044023282,0.46680639558499315
Truck\D00303.obj,Truck,8955,54603,54603,0,0.17468620973281776,0.9999999723884743,0.26623379272469433
Truck\D00331.obj,Truck,4990,34089,34089,0,0.9999999614497828,0.16158660373761338,0.2126211614897656
Truck\D00406.obj,Truck,1419,9108,9108,0,1.0000000232554491,0.3865430514485571,0.4629336358319463
Truck\D00424.obj,Truck,3725,34776,34776,0,0.9999999623669674,0.12463537448272068,0.2069479843876522
Truck\D00518.obj,Truck,5427,32121,32121,0,0.22475892175355722,1.0000000013504746,0.3468692156469063
Truck\D00804.obj,Truck,6576,35157,35157,0,0.3072995776402687,1.0000000254848256,0.40845913511615056
Truck\D00835.obj,Truck,11749,69420,69420,0,0.322250919490659,1.0000000296942275,0.322686334483759
Truck\D00926.obj,Truck,5602,39495,39495,0,0.13068059036894492,1.0000000284528874,0.21379836246466058
Truck\D00947.obj,Truck,2530,15906,15906,0,1.0000000263179574,0.3705287288369351,0.4490033559989556
Truck\D00987.obj,Truck,13228,78354,78354,0,0.28358142610634396,1.0000000289605269,0.3765995726463289
Truck\m1570.obj,Truck,1445,3111,3111,0,0.21898421292536152,0.3545073817216394,1.0
Truck\m1571.obj,Truck,12792,23350,23350,0,0.30729052947277186,0.4084442215021563,1.0
Truck\m1572.obj,Truck,9614,18340,18340,0,0.16960210722812988,0.25318211948472724,1.0
Truck\m1573.obj,Truck,1461,2788,2788,0,0.27641263500060076,0.3136431739661967,1.0
Truck\m1574.obj,Truck,3780,7402,7402,0,0.41457579452208215,0.45804843097044834,1.0
Truck\m1575.obj,Truck,47209,92176,92176,0,0.3917936882837031,0.4713821156574816,1.0
Truck\m1576.obj,Truck,3519,7038,7038,0,1.0000000117640748,0.37360737667092997,0.30861262031119274
TruckNonContainer\D00055.obj,TruckNonContainer,7636,45843,45843,0,0.4353786645702905,1.0000000076379,0.6420661750113
TruckNonContainer\D00143.obj,TruckNonContainer,3622,30261,30261,0,0.9999999662700607,0.4410448055921154,0.7343290563631922
TruckNonContainer\D00148.obj,TruckNonContainer,2448,14064,14064,0,0.3922175084562198,0.9999999934516438,0.44109146560593776
TruckNonContainer\D00215.obj,TruckNonContainer,4409,23541,23541,0,0.36522517696201745,1.0000000016752493,0.3690555060718734
TruckNonContainer\D00252.obj,TruckNonContainer,2288,13668,13668,0,0.9999999542362205,0.5822786189671071,0.45731521692837773
TruckNonContainer\D00266.obj,TruckNonContainer,6898,39423,39423,0,0.39847938635909136,0.999999989681058,0.3832253318468553
TruckNonContainer\D00267.obj,TruckNonContainer,6035,36387,36387,0,1.0000000382303005,0.45348625436141254,0.5472586613874056
TruckNonContainer\D00275.obj,TruckNonContainer,5510,32640,32640,0,1.000000013309554,0.2920861687469107,0.36641523128694153
TruckNonContainer\D00283.obj,TruckNonContainer,6979,34398,34398,0,0.47209045271823935,1.0,0.6251529927190311
TruckNonContainer\D00353.obj,TruckNonContainer,11914,72831,72831,0,0.44837193425659677,0.9999999959791143,0.5654422348623143
TruckNonContainer\D00553.obj,TruckNonContainer,7248,42048,42048,0,0.36081283202492764,0.9999999893180325,0.4302930409801295
TruckNonContainer\D00572.obj,TruckNonContainer,4657,33006,33006,0,0.29794849184663347,0.9999999484265668,0.2795499204531366
TruckNonContainer\D00608.obj,TruckNonContainer,7112,39882,39882,0,0.39712005638076614,1.0000000268034248,0.4294375535949373
TruckNonContainer\D00619.obj,TruckNonContainer,5231,31575,31575,0,0.9999999788644673,0.2794231804201751,0.4792890109386686
TruckNonContainer\D00699.obj,TruckNonContainer,5071,34131,34131,0,0.41396281678418484,1.00000003500107,0.4209954984962248
TruckNonContainer\D00731.obj,TruckNonContainer,4918,37590,37590,0,0.33443374544887233,1.0000000284960782,0.3894772463602833
TruckNonContainer\D00737.obj,TruckNonContainer,2578,13452,13452,0,0.49491583620973145,0.9999999647145299,0.48309143146902817
TruckNonContainer\D00783.obj,TruckNonContainer,5246,30654,30654,0,0.9999999994031491,0.36815701745095025,0.3630044732839068
TruckNonContainer\D00879.obj,TruckNonContainer,4278,25308,25308,0,1.00000001134883,0.561692736480059,0.5550350099645559
TruckNonContainer\D00943.obj,TruckNonContainer,8852,45708,45708,0,0.36127072933206156,0.9999999897234765,0.4833520594427
Vase\m527.obj,Vase,176,348,348,0,1.0000000117640748,1.0000000156854332,1.0
Vase\m528.obj,Vase,3128,6132,6132,0,0.3992621101738542,0.3482979109199162,1.0
Vase\m529.obj,Vase,1750,3121,3121,0,0.9954126441373655,0.6583684294897435,1.0
Vase\m531.obj,Vase,1296,2592,2592,0,0.49484947925146605,1.0000000156854332,0.4948789257109658
Vase\m532.obj,Vase,240,480,480,0,0.41881053106641186,0.4188105359681097,1.0
Vase\m533.obj,Vase,32,68,68,0,0.6220600077219387,1.0000000156854332,0.5264273508778039
Vase\m534.obj,Vase,241,480,480,0,0.6471410602364548,1.0000000156854332,0.6471410318066074
Vase\m535.obj,Vase,176,320,320,0,0.6833063239979911,1.0000000156854332,0.6833063073322184
Vase\m536.obj,Vase,4578,9152,9152,0,0.5000000058820374,0.5000000156854331,1.0
Vase\m537.obj,Vase,504,1008,1008,0,0.5753736907369048,1.0000000156854332,0.5754957773245734
Vase\m538.obj,Vase,301,638,638,0,1.0000000117640748,0.5416158066500589,0.9995610588420198
Vase\m539.obj,Vase,2526,5004,5004,0,0.7666284304826314,1.0000000156854332,0.7661052536475691
Vase\m540.obj,Vase,304,604,604,0,0.9547010644683847,0.8192221217308813,1.0
Vase\m541.obj,Vase,312,1196,1196,0,0.9108558009515412,1.0000000156854332,0.9112621095464369
Vase\m542.obj,Vase,296,572,572,0,0.6497326388529432,0.961675812842668,1.0
Vase\m543.obj,Vase,624,1196,1196,0,0.9108558009515412,1.0000000156854332,0.9112600076984106
Vase\m544.obj,Vase,1002,2000,2000,0,0.6779673761031173,1.0000000156854332,0.6779673623783634
Vase\m545.obj,Vase,402,800,800,0,1.0000000117640748,0.4048515985495367,1.0
Vase\m546.obj,Vase,1002,2000,2000,0,0.6779557973125206,1.0000000156854332,0.6779557865287855
Vase\m547.obj,Vase,529,1000,1000,0,1.0000000117640748,0.7256168531821509,1.0
Violin\D00108.obj,Violin,1529,8214,8214,0,0.3622348956590648,1.000000013357322,0.10737536079729833
Violin\D00216.obj,Violin,3864,24384,24384,0,0.3524397860798524,0.19048659770814566,0.9999999494794566
Violin\D00250.obj,Violin,4066,29310,29310,0,1.0000000167982246,0.12390077304574708,0.34019373642947787
Violin\D00324.obj,Violin,2454,15021,15021,0,0.3176649166892729,0.9999999709845768,0.18311102554355366
Violin\D00340.obj,Violin,4315,27552,27552,0,0.35722054794639,0.10585086881028875,1.0000000494119483
Violin\D00349.obj,Violin,1299,7410,7410,0,0.4223936055560958,0.7795104703594169,0.9999999723429269
Violin\D00358.obj,Violin,7592,48261,48261,0,0.33991395449572853,1.0,0.16556827645768057
Violin\D00376.obj,Violin,1069,6219,6219,0,0.3187697068125474,0.405498891900859,1.0000000219356073
Violin\D00506.obj,Violin,2841,14943,14943,0,0.3327596062728395,0.40611782924049833,0.9999999723596541
Violin\D00570.obj,Violin,2297,11481,11481,0,1.0000000181595485,0.4886804612350981,0.6096579246970611
Violin\D00598.obj,Violin,6831,43521,43521,0,1.0000000043057948,0.2550428629354138,0.11298963394271223
Violin\D00602.obj,Violin,3627,22923,22923,0,0.18902576709572144,0.2770309047639702,0.9999999601344077
Violin\D00620.obj,Violin,771,4653,4653,0,0.38604686077830086,0.9999999818817433,0.07720935652866377
Violin\D00675.obj,Violin,4149,25794,25794,0,0.327748398643372,0.299641823075462,1.0
Violin\D00701.obj,Violin,2198,13341,13341,0,0.3537198725496604,1.000000021459664,0.07249884611386515
